county_fips,res_statefips,county_name,age_cat,fileyear,total_mortality
39049.0,OH,Franklin,70 years or above,2021,36
39049.0,OH,Franklin,70 years or above,2022,28
39051.0,OH,Fulton,30 - 49 years,2006,1
39051.0,OH,Fulton,30 - 49 years,2010,1
39051.0,OH,Fulton,30 - 49 years,2016,1
39051.0,OH,Fulton,70 years or above,2009,2
39051.0,OH,Fulton,70 years or above,2011,1
39051.0,OH,Fulton,70 years or above,2012,1
39051.0,OH,Fulton,70 years or above,2013,1
39051.0,OH,Fulton,70 years or above,2014,1
39051.0,OH,Fulton,70 years or above,2015,1
39051.0,OH,Fulton,70 years or above,2016,2
39051.0,OH,Fulton,70 years or above,2017,2
39051.0,OH,Fulton,70 years or above,2018,1
39051.0,OH,Fulton,70 years or above,2019,1
39051.0,OH,Fulton,70 years or above,2020,3
39051.0,OH,Fulton,70 years or above,2021,1
39051.0,OH,Fulton,70 years or above,2022,1
39053.0,OH,Gallia,30 - 49 years,2013,1
39053.0,OH,Gallia,70 years or above,2005,2
39053.0,OH,Gallia,70 years or above,2006,1
39053.0,OH,Gallia,70 years or above,2008,1
39053.0,OH,Gallia,70 years or above,2011,2
39053.0,OH,Gallia,70 years or above,2013,2
39053.0,OH,Gallia,70 years or above,2014,1
39053.0,OH,Gallia,70 years or above,2017,3
39053.0,OH,Gallia,70 years or above,2018,1
39053.0,OH,Gallia,70 years or above,2019,2
39053.0,OH,Gallia,70 years or above,2020,2
39053.0,OH,Gallia,70 years or above,2021,1
39055.0,OH,Geauga,10 - 29 years,2019,1
39055.0,OH,Geauga,30 - 49 years,2006,1
39055.0,OH,Geauga,70 years or above,2005,1
39055.0,OH,Geauga,70 years or above,2006,1
39055.0,OH,Geauga,70 years or above,2007,1
39055.0,OH,Geauga,70 years or above,2009,1
39055.0,OH,Geauga,70 years or above,2010,2
39055.0,OH,Geauga,70 years or above,2015,2
39055.0,OH,Geauga,70 years or above,2016,2
39055.0,OH,Geauga,70 years or above,2017,2
39055.0,OH,Geauga,70 years or above,2018,1
39055.0,OH,Geauga,70 years or above,2019,2
39055.0,OH,Geauga,70 years or above,2021,4
39055.0,OH,Geauga,70 years or above,2022,4
39057.0,OH,Greene,10 - 29 years,2016,1
39057.0,OH,Greene,30 - 49 years,2005,1
39057.0,OH,Greene,30 - 49 years,2008,1
39057.0,OH,Greene,30 - 49 years,2011,1
39057.0,OH,Greene,30 - 49 years,2019,2
39057.0,OH,Greene,30 - 49 years,2021,3
39057.0,OH,Greene,30 - 49 years,2022,1
39057.0,OH,Greene,70 years or above,2005,3
39057.0,OH,Greene,70 years or above,2006,2
39057.0,OH,Greene,70 years or above,2007,2
39057.0,OH,Greene,70 years or above,2008,3
39057.0,OH,Greene,70 years or above,2009,1
39057.0,OH,Greene,70 years or above,2010,1
39057.0,OH,Greene,70 years or above,2011,2
39057.0,OH,Greene,70 years or above,2012,2
39057.0,OH,Greene,70 years or above,2013,4
39057.0,OH,Greene,70 years or above,2014,2
39057.0,OH,Greene,70 years or above,2015,5
39057.0,OH,Greene,70 years or above,2016,1
39057.0,OH,Greene,70 years or above,2017,1
39057.0,OH,Greene,70 years or above,2018,2
39057.0,OH,Greene,70 years or above,2019,4
39057.0,OH,Greene,70 years or above,2020,6
39057.0,OH,Greene,70 years or above,2021,3
39057.0,OH,Greene,70 years or above,2022,3
39059.0,OH,Guernsey,10 - 29 years,2014,1
39059.0,OH,Guernsey,30 - 49 years,2015,1
39059.0,OH,Guernsey,30 - 49 years,2016,1
39059.0,OH,Guernsey,30 - 49 years,2018,1
39059.0,OH,Guernsey,30 - 49 years,2019,1
39059.0,OH,Guernsey,70 years or above,2005,1
39059.0,OH,Guernsey,70 years or above,2006,2
39059.0,OH,Guernsey,70 years or above,2009,1
39059.0,OH,Guernsey,70 years or above,2011,4
39059.0,OH,Guernsey,70 years or above,2012,2
39059.0,OH,Guernsey,70 years or above,2013,1
39059.0,OH,Guernsey,70 years or above,2014,1
39059.0,OH,Guernsey,70 years or above,2016,1
39059.0,OH,Guernsey,70 years or above,2017,1
39059.0,OH,Guernsey,70 years or above,2018,1
39059.0,OH,Guernsey,70 years or above,2020,2
39059.0,OH,Guernsey,70 years or above,2021,3
39059.0,OH,Guernsey,70 years or above,2022,2
39061.0,OH,Hamilton, 9 years or below,2005,1
39061.0,OH,Hamilton,10 - 29 years,2005,1
39061.0,OH,Hamilton,10 - 29 years,2006,3
39061.0,OH,Hamilton,10 - 29 years,2008,1
39061.0,OH,Hamilton,10 - 29 years,2012,1
39061.0,OH,Hamilton,10 - 29 years,2015,1
39061.0,OH,Hamilton,10 - 29 years,2016,1
39061.0,OH,Hamilton,10 - 29 years,2018,1
39061.0,OH,Hamilton,10 - 29 years,2020,2
39061.0,OH,Hamilton,10 - 29 years,2021,2
39061.0,OH,Hamilton,30 - 49 years,2005,9
39061.0,OH,Hamilton,30 - 49 years,2006,4
39061.0,OH,Hamilton,30 - 49 years,2007,5
39061.0,OH,Hamilton,30 - 49 years,2008,3
39061.0,OH,Hamilton,30 - 49 years,2009,4
39061.0,OH,Hamilton,30 - 49 years,2010,5
39061.0,OH,Hamilton,30 - 49 years,2011,4
39061.0,OH,Hamilton,30 - 49 years,2012,6
39061.0,OH,Hamilton,30 - 49 years,2013,5
39061.0,OH,Hamilton,30 - 49 years,2014,5
39061.0,OH,Hamilton,30 - 49 years,2015,2
39061.0,OH,Hamilton,30 - 49 years,2016,2
39061.0,OH,Hamilton,30 - 49 years,2017,3
39061.0,OH,Hamilton,30 - 49 years,2018,3
39061.0,OH,Hamilton,30 - 49 years,2019,6
39061.0,OH,Hamilton,30 - 49 years,2020,5
39061.0,OH,Hamilton,30 - 49 years,2021,4
39061.0,OH,Hamilton,30 - 49 years,2022,4
39061.0,OH,Hamilton,70 years or above,2005,20
39061.0,OH,Hamilton,70 years or above,2006,21
39061.0,OH,Hamilton,70 years or above,2007,22
39061.0,OH,Hamilton,70 years or above,2008,23
39061.0,OH,Hamilton,70 years or above,2009,32
39061.0,OH,Hamilton,70 years or above,2010,32
39061.0,OH,Hamilton,70 years or above,2011,18
39061.0,OH,Hamilton,70 years or above,2012,26
39061.0,OH,Hamilton,70 years or above,2013,32
39061.0,OH,Hamilton,70 years or above,2014,30
39061.0,OH,Hamilton,70 years or above,2015,31
39061.0,OH,Hamilton,70 years or above,2016,29
39061.0,OH,Hamilton,70 years or above,2017,31
39061.0,OH,Hamilton,70 years or above,2018,27
39061.0,OH,Hamilton,70 years or above,2019,26
39061.0,OH,Hamilton,70 years or above,2020,40
39061.0,OH,Hamilton,70 years or above,2021,33
39061.0,OH,Hamilton,70 years or above,2022,27
39063.0,OH,Hancock,10 - 29 years,2014,1
39063.0,OH,Hancock,30 - 49 years,2006,1
39063.0,OH,Hancock,30 - 49 years,2020,1
39063.0,OH,Hancock,30 - 49 years,2022,1
39063.0,OH,Hancock,70 years or above,2005,3
39063.0,OH,Hancock,70 years or above,2006,1
39063.0,OH,Hancock,70 years or above,2008,3
39063.0,OH,Hancock,70 years or above,2011,1
39063.0,OH,Hancock,70 years or above,2012,2
39063.0,OH,Hancock,70 years or above,2015,4
39063.0,OH,Hancock,70 years or above,2017,3
39063.0,OH,Hancock,70 years or above,2018,3
39063.0,OH,Hancock,70 years or above,2019,3
39063.0,OH,Hancock,70 years or above,2021,3
39063.0,OH,Hancock,70 years or above,2022,2
39065.0,OH,Hardin,30 - 49 years,2009,2
39065.0,OH,Hardin,30 - 49 years,2020,1
39065.0,OH,Hardin,70 years or above,2005,1
39065.0,OH,Hardin,70 years or above,2006,1
39065.0,OH,Hardin,70 years or above,2007,3
39065.0,OH,Hardin,70 years or above,2010,1
39065.0,OH,Hardin,70 years or above,2011,1
39065.0,OH,Hardin,70 years or above,2012,2
39065.0,OH,Hardin,70 years or above,2013,1
39065.0,OH,Hardin,70 years or above,2017,1
39065.0,OH,Hardin,70 years or above,2018,1
39065.0,OH,Hardin,70 years or above,2019,2
39065.0,OH,Hardin,70 years or above,2020,4
39065.0,OH,Hardin,70 years or above,2021,1
39065.0,OH,Hardin,70 years or above,2022,1
39067.0,OH,Harrison,70 years or above,2005,1
39067.0,OH,Harrison,70 years or above,2010,1
39067.0,OH,Harrison,70 years or above,2012,1
39067.0,OH,Harrison,70 years or above,2018,1
39067.0,OH,Harrison,70 years or above,2019,1
39069.0,OH,Henry,30 - 49 years,2006,1
39069.0,OH,Henry,30 - 49 years,2016,1
39069.0,OH,Henry,70 years or above,2005,1
39069.0,OH,Henry,70 years or above,2007,1
39069.0,OH,Henry,70 years or above,2008,1
39069.0,OH,Henry,70 years or above,2009,1
39069.0,OH,Henry,70 years or above,2011,1
39069.0,OH,Henry,70 years or above,2013,1
39069.0,OH,Henry,70 years or above,2014,1
39069.0,OH,Henry,70 years or above,2016,1
39069.0,OH,Henry,70 years or above,2018,1
39069.0,OH,Henry,70 years or above,2020,1
39069.0,OH,Henry,70 years or above,2021,3
39071.0,OH,Highland,30 - 49 years,2007,1
39071.0,OH,Highland,30 - 49 years,2011,1
39071.0,OH,Highland,30 - 49 years,2012,1
39071.0,OH,Highland,30 - 49 years,2021,1
39071.0,OH,Highland,30 - 49 years,2022,2
39071.0,OH,Highland,70 years or above,2005,3
39071.0,OH,Highland,70 years or above,2006,1
39071.0,OH,Highland,70 years or above,2007,1
39071.0,OH,Highland,70 years or above,2008,1
39071.0,OH,Highland,70 years or above,2009,1
39071.0,OH,Highland,70 years or above,2012,2
39071.0,OH,Highland,70 years or above,2014,3
39071.0,OH,Highland,70 years or above,2015,4
39071.0,OH,Highland,70 years or above,2016,3
39071.0,OH,Highland,70 years or above,2017,2
39071.0,OH,Highland,70 years or above,2018,1
39071.0,OH,Highland,70 years or above,2020,4
39071.0,OH,Highland,70 years or above,2021,3
39071.0,OH,Highland,70 years or above,2022,4
39073.0,OH,Hocking,30 - 49 years,2013,1
39073.0,OH,Hocking,30 - 49 years,2020,1
39073.0,OH,Hocking,70 years or above,2005,2
39073.0,OH,Hocking,70 years or above,2006,3
39073.0,OH,Hocking,70 years or above,2009,2
39073.0,OH,Hocking,70 years or above,2011,1
39073.0,OH,Hocking,70 years or above,2012,1
39073.0,OH,Hocking,70 years or above,2014,1
39073.0,OH,Hocking,70 years or above,2015,1
39073.0,OH,Hocking,70 years or above,2016,1
39073.0,OH,Hocking,70 years or above,2017,1
39073.0,OH,Hocking,70 years or above,2018,1
39073.0,OH,Hocking,70 years or above,2019,4
39073.0,OH,Hocking,70 years or above,2021,2
39073.0,OH,Hocking,70 years or above,2022,1
39075.0,OH,Holmes,30 - 49 years,2007,1
39075.0,OH,Holmes,30 - 49 years,2017,1
39075.0,OH,Holmes,30 - 49 years,2020,1
39075.0,OH,Holmes,70 years or above,2005,2
39075.0,OH,Holmes,70 years or above,2007,2
39075.0,OH,Holmes,70 years or above,2008,2
39075.0,OH,Holmes,70 years or above,2009,1
39075.0,OH,Holmes,70 years or above,2012,2
39075.0,OH,Holmes,70 years or above,2014,1
39075.0,OH,Holmes,70 years or above,2015,4
39075.0,OH,Holmes,70 years or above,2016,2
39075.0,OH,Holmes,70 years or above,2019,2
39075.0,OH,Holmes,70 years or above,2021,1
39075.0,OH,Holmes,70 years or above,2022,1
39077.0,OH,Huron,30 - 49 years,2005,1
39077.0,OH,Huron,30 - 49 years,2010,1
39077.0,OH,Huron,30 - 49 years,2011,1
39077.0,OH,Huron,30 - 49 years,2016,1
39077.0,OH,Huron,30 - 49 years,2019,1
39077.0,OH,Huron,70 years or above,2005,1
39077.0,OH,Huron,70 years or above,2007,1
39077.0,OH,Huron,70 years or above,2008,1
39077.0,OH,Huron,70 years or above,2009,1
39077.0,OH,Huron,70 years or above,2010,1
39077.0,OH,Huron,70 years or above,2011,2
39077.0,OH,Huron,70 years or above,2012,2
39077.0,OH,Huron,70 years or above,2014,2
39077.0,OH,Huron,70 years or above,2016,3
39077.0,OH,Huron,70 years or above,2017,1
39077.0,OH,Huron,70 years or above,2020,3
39077.0,OH,Huron,70 years or above,2021,1
39077.0,OH,Huron,70 years or above,2022,2
39079.0,OH,Jackson,30 - 49 years,2006,1
39079.0,OH,Jackson,30 - 49 years,2022,1
39079.0,OH,Jackson,70 years or above,2005,1
39079.0,OH,Jackson,70 years or above,2010,3
39079.0,OH,Jackson,70 years or above,2011,1
39079.0,OH,Jackson,70 years or above,2012,2
39079.0,OH,Jackson,70 years or above,2013,1
39079.0,OH,Jackson,70 years or above,2018,2
39079.0,OH,Jackson,70 years or above,2022,2
39081.0,OH,Jefferson,10 - 29 years,2011,1
39081.0,OH,Jefferson,10 - 29 years,2019,1
39081.0,OH,Jefferson,30 - 49 years,2005,1
39081.0,OH,Jefferson,30 - 49 years,2011,2
39081.0,OH,Jefferson,30 - 49 years,2013,1
39081.0,OH,Jefferson,70 years or above,2005,3
39081.0,OH,Jefferson,70 years or above,2006,1
39081.0,OH,Jefferson,70 years or above,2007,1
39081.0,OH,Jefferson,70 years or above,2009,1
39081.0,OH,Jefferson,70 years or above,2010,2
39081.0,OH,Jefferson,70 years or above,2011,2
39081.0,OH,Jefferson,70 years or above,2012,1
39081.0,OH,Jefferson,70 years or above,2013,4
39081.0,OH,Jefferson,70 years or above,2014,3
39081.0,OH,Jefferson,70 years or above,2015,1
39081.0,OH,Jefferson,70 years or above,2016,2
39081.0,OH,Jefferson,70 years or above,2018,2
39081.0,OH,Jefferson,70 years or above,2019,6
39081.0,OH,Jefferson,70 years or above,2020,3
39081.0,OH,Jefferson,70 years or above,2021,4
39081.0,OH,Jefferson,70 years or above,2022,6
39083.0,OH,Knox,10 - 29 years,2005,1
39083.0,OH,Knox,30 - 49 years,2008,1
39083.0,OH,Knox,30 - 49 years,2009,1
39083.0,OH,Knox,30 - 49 years,2013,1
39083.0,OH,Knox,30 - 49 years,2017,1
39083.0,OH,Knox,30 - 49 years,2019,1
39083.0,OH,Knox,70 years or above,2005,1
39083.0,OH,Knox,70 years or above,2006,1
39083.0,OH,Knox,70 years or above,2007,3
39083.0,OH,Knox,70 years or above,2009,1
39083.0,OH,Knox,70 years or above,2010,2
39083.0,OH,Knox,70 years or above,2011,3
39083.0,OH,Knox,70 years or above,2012,1
39083.0,OH,Knox,70 years or above,2015,1
39083.0,OH,Knox,70 years or above,2016,1
39083.0,OH,Knox,70 years or above,2017,1
39083.0,OH,Knox,70 years or above,2018,1
39083.0,OH,Knox,70 years or above,2019,1
39083.0,OH,Knox,70 years or above,2021,5
39083.0,OH,Knox,70 years or above,2022,5
39085.0,OH,Lake,10 - 29 years,2007,1
39085.0,OH,Lake,30 - 49 years,2005,1
39085.0,OH,Lake,30 - 49 years,2007,1
39085.0,OH,Lake,30 - 49 years,2008,1
39085.0,OH,Lake,30 - 49 years,2010,1
39085.0,OH,Lake,30 - 49 years,2014,1
39085.0,OH,Lake,30 - 49 years,2016,1
39085.0,OH,Lake,30 - 49 years,2017,1
39085.0,OH,Lake,30 - 49 years,2019,3
39085.0,OH,Lake,30 - 49 years,2020,1
39085.0,OH,Lake,30 - 49 years,2022,2
39085.0,OH,Lake,70 years or above,2005,3
39085.0,OH,Lake,70 years or above,2006,3
39085.0,OH,Lake,70 years or above,2007,3
39085.0,OH,Lake,70 years or above,2008,5
39085.0,OH,Lake,70 years or above,2009,2
39085.0,OH,Lake,70 years or above,2010,1
39085.0,OH,Lake,70 years or above,2011,2
39085.0,OH,Lake,70 years or above,2012,1
39085.0,OH,Lake,70 years or above,2013,4
39085.0,OH,Lake,70 years or above,2014,3
39085.0,OH,Lake,70 years or above,2015,5
39085.0,OH,Lake,70 years or above,2016,5
39085.0,OH,Lake,70 years or above,2017,6
39085.0,OH,Lake,70 years or above,2018,6
39085.0,OH,Lake,70 years or above,2019,7
39085.0,OH,Lake,70 years or above,2020,5
39085.0,OH,Lake,70 years or above,2021,6
39085.0,OH,Lake,70 years or above,2022,4
39087.0,OH,Lawrence,10 - 29 years,2012,1
39087.0,OH,Lawrence,10 - 29 years,2021,1
39087.0,OH,Lawrence,30 - 49 years,2008,1
39087.0,OH,Lawrence,30 - 49 years,2015,1
39087.0,OH,Lawrence,30 - 49 years,2018,2
39087.0,OH,Lawrence,30 - 49 years,2020,1
39087.0,OH,Lawrence,70 years or above,2005,2
39087.0,OH,Lawrence,70 years or above,2007,1
39087.0,OH,Lawrence,70 years or above,2008,1
39087.0,OH,Lawrence,70 years or above,2009,2
39087.0,OH,Lawrence,70 years or above,2010,3
39087.0,OH,Lawrence,70 years or above,2011,2
39087.0,OH,Lawrence,70 years or above,2013,2
39087.0,OH,Lawrence,70 years or above,2014,3
39087.0,OH,Lawrence,70 years or above,2015,2
39087.0,OH,Lawrence,70 years or above,2016,3
39087.0,OH,Lawrence,70 years or above,2017,6
39087.0,OH,Lawrence,70 years or above,2018,1
39087.0,OH,Lawrence,70 years or above,2019,1
39087.0,OH,Lawrence,70 years or above,2020,1
39089.0,OH,Licking,10 - 29 years,2008,1
39089.0,OH,Licking,10 - 29 years,2015,1
39089.0,OH,Licking,30 - 49 years,2007,1
39089.0,OH,Licking,30 - 49 years,2008,1
39089.0,OH,Licking,30 - 49 years,2010,2
39089.0,OH,Licking,30 - 49 years,2012,1
39089.0,OH,Licking,30 - 49 years,2013,1
39089.0,OH,Licking,30 - 49 years,2015,2
39089.0,OH,Licking,30 - 49 years,2016,1
39089.0,OH,Licking,30 - 49 years,2017,2
39089.0,OH,Licking,30 - 49 years,2019,1
39089.0,OH,Licking,30 - 49 years,2020,1
39089.0,OH,Licking,30 - 49 years,2021,2
39089.0,OH,Licking,30 - 49 years,2022,2
39089.0,OH,Licking,70 years or above,2005,4
39089.0,OH,Licking,70 years or above,2006,5
39089.0,OH,Licking,70 years or above,2007,2
39089.0,OH,Licking,70 years or above,2008,5
39089.0,OH,Licking,70 years or above,2009,1
39089.0,OH,Licking,70 years or above,2010,1
39089.0,OH,Licking,70 years or above,2011,1
39089.0,OH,Licking,70 years or above,2012,1
39089.0,OH,Licking,70 years or above,2013,1
39089.0,OH,Licking,70 years or above,2014,6
39089.0,OH,Licking,70 years or above,2015,3
39089.0,OH,Licking,70 years or above,2016,8
39089.0,OH,Licking,70 years or above,2017,6
39089.0,OH,Licking,70 years or above,2018,4
39089.0,OH,Licking,70 years or above,2019,4
39089.0,OH,Licking,70 years or above,2020,6
39089.0,OH,Licking,70 years or above,2021,7
39089.0,OH,Licking,70 years or above,2022,6
39091.0,OH,Logan,10 - 29 years,2013,1
39091.0,OH,Logan,10 - 29 years,2018,1
39091.0,OH,Logan,10 - 29 years,2021,1
39091.0,OH,Logan,30 - 49 years,2005,1
39091.0,OH,Logan,30 - 49 years,2016,1
39091.0,OH,Logan,30 - 49 years,2017,1
39091.0,OH,Logan,30 - 49 years,2020,1
39091.0,OH,Logan,70 years or above,2005,1
39091.0,OH,Logan,70 years or above,2006,1
39091.0,OH,Logan,70 years or above,2009,1
39091.0,OH,Logan,70 years or above,2010,2
39091.0,OH,Logan,70 years or above,2011,1
39091.0,OH,Logan,70 years or above,2012,3
39091.0,OH,Logan,70 years or above,2015,1
39091.0,OH,Logan,70 years or above,2016,2
39091.0,OH,Logan,70 years or above,2017,2
39091.0,OH,Logan,70 years or above,2019,1
39091.0,OH,Logan,70 years or above,2020,2
39091.0,OH,Logan,70 years or above,2021,2
39091.0,OH,Logan,70 years or above,2022,1
39093.0,OH,Lorain,10 - 29 years,2013,1
39093.0,OH,Lorain,30 - 49 years,2005,1
39093.0,OH,Lorain,30 - 49 years,2006,3
39093.0,OH,Lorain,30 - 49 years,2008,2
39093.0,OH,Lorain,30 - 49 years,2009,2
39093.0,OH,Lorain,30 - 49 years,2011,3
39093.0,OH,Lorain,30 - 49 years,2013,2
39093.0,OH,Lorain,30 - 49 years,2016,1
39093.0,OH,Lorain,30 - 49 years,2018,1
39093.0,OH,Lorain,30 - 49 years,2021,3
39093.0,OH,Lorain,30 - 49 years,2022,1
39093.0,OH,Lorain,70 years or above,2005,6
39093.0,OH,Lorain,70 years or above,2006,6
39093.0,OH,Lorain,70 years or above,2007,7
39093.0,OH,Lorain,70 years or above,2008,4
39093.0,OH,Lorain,70 years or above,2009,3
39093.0,OH,Lorain,70 years or above,2010,6
39093.0,OH,Lorain,70 years or above,2011,7
39093.0,OH,Lorain,70 years or above,2012,4
39093.0,OH,Lorain,70 years or above,2013,9
39093.0,OH,Lorain,70 years or above,2014,7
39093.0,OH,Lorain,70 years or above,2015,9
39093.0,OH,Lorain,70 years or above,2016,5
39093.0,OH,Lorain,70 years or above,2017,6
39093.0,OH,Lorain,70 years or above,2018,11
39093.0,OH,Lorain,70 years or above,2019,8
39093.0,OH,Lorain,70 years or above,2020,8
39093.0,OH,Lorain,70 years or above,2021,5
39093.0,OH,Lorain,70 years or above,2022,13
39095.0,OH,Lucas,10 - 29 years,2010,1
39095.0,OH,Lucas,10 - 29 years,2014,1
39095.0,OH,Lucas,10 - 29 years,2018,1
39095.0,OH,Lucas,10 - 29 years,2019,1
39095.0,OH,Lucas,30 - 49 years,2005,1
39095.0,OH,Lucas,30 - 49 years,2006,1
39095.0,OH,Lucas,30 - 49 years,2007,1
39095.0,OH,Lucas,30 - 49 years,2008,1
39095.0,OH,Lucas,30 - 49 years,2010,1
39095.0,OH,Lucas,30 - 49 years,2011,1
39095.0,OH,Lucas,30 - 49 years,2013,2
39095.0,OH,Lucas,30 - 49 years,2016,1
39095.0,OH,Lucas,30 - 49 years,2017,1
39095.0,OH,Lucas,30 - 49 years,2018,3
39095.0,OH,Lucas,30 - 49 years,2019,2
39095.0,OH,Lucas,30 - 49 years,2021,1
39095.0,OH,Lucas,30 - 49 years,2022,2
39095.0,OH,Lucas,70 years or above,2005,9
39095.0,OH,Lucas,70 years or above,2007,5
39095.0,OH,Lucas,70 years or above,2008,4
39095.0,OH,Lucas,70 years or above,2009,5
39095.0,OH,Lucas,70 years or above,2010,11
39095.0,OH,Lucas,70 years or above,2011,7
39095.0,OH,Lucas,70 years or above,2012,6
39095.0,OH,Lucas,70 years or above,2013,8
39095.0,OH,Lucas,70 years or above,2014,5
39095.0,OH,Lucas,70 years or above,2015,11
39095.0,OH,Lucas,70 years or above,2016,10
39095.0,OH,Lucas,70 years or above,2017,9
39095.0,OH,Lucas,70 years or above,2018,16
39095.0,OH,Lucas,70 years or above,2019,9
39095.0,OH,Lucas,70 years or above,2020,12
39095.0,OH,Lucas,70 years or above,2021,10
39095.0,OH,Lucas,70 years or above,2022,6
39097.0,OH,Madison,30 - 49 years,2006,1
39097.0,OH,Madison,30 - 49 years,2010,1
39097.0,OH,Madison,30 - 49 years,2021,1
39097.0,OH,Madison,70 years or above,2005,2
39097.0,OH,Madison,70 years or above,2008,1
